location,date,smuggling_incident,weather_condition,geopolitical_event,terrain_type,poverty_rate,distance_to_checkpoint,population_density
Border B,2021-08-15 04:23:33,0,clear,sanctions,mountain,43.76542932253385,22.35584692105183,575.4050367353444
Border A,2021-08-10 16:13:44,0,storm,sanctions,forest,32.754370413496915,47.95334062121983,708.4163963361771
Border C,2022-11-28 23:59:30,0,clear,conflict,mountain,23.93761359024459,5.47946147184677,384.22402896516354
Border B,2022-06-27 05:39:49,0,sunny,conflict,forest,26.752403456037488,25.314879238167876,807.9179379949428
Border A,2020-11-06 06:13:01,0,storm,conflict,flat,8.423064668540235,8.494131151589789,906.0981026380877
Border C,2022-08-17 07:12:42,0,storm,none,flat,29.448520963693788,28.83061745312766,946.021449505592
Border A,2020-09-07 14:12:02,1,clear,conflict,flat,19.906906604090047,16.564991818383906,682.4131398248918
Border B,2022-12-10 03:27:47,0,fog,conflict,flat,9.80980571486559,49.69479319412093,674.1643066481611
Border D,2022-10-08 15:27:51,1,rain,sanctions,water_body,21.21367799055995,35.52187432426906,911.492842692399
Border D,2022-07-19 13:06:02,0,rain,conflict,muddy,46.36212579194016,3.5319494100590414,522.906234695268
Border C,2022-02-18 12:11:00,0,sunny,sanctions,muddy,33.307754015113986,36.496315265770505,119.29043106117366
Border C,2022-12-04 17:10:22,1,clear,conflict,forest,44.10408841431763,21.964895811917764,89.89226184158137
Border A,2022-08-14 18:50:51,0,clear,none,water_body,19.895528722014976,40.65623063175838,930.5255389611581
Border A,2022-03-21 16:17:29,0,storm,trade_dispute,flat,23.626827122829585,19.28234038243722,556.1916677366729
Border C,2021-06-08 19:13:20,0,rain,sanctions,muddy,10.26590592226244,7.236331341901371,495.00863019812914
Border D,2022-05-22 15:12:06,0,sunny,trade_dispute,flat,44.7965837059878,2.869620375531397,940.7647591320557
Border D,2022-09-30 20:17:16,0,sunny,sanctions,water_body,40.35638715472511,35.603254378184715,768.2521993882161
Border B,2021-01-15 18:07:44,0,sunny,sanctions,flat,43.300284770891594,31.720904139413364,122.43475910290236
Border D,2021-05-25 14:22:31,0,rain,conflict,mountain,47.26155254280167,42.65052247518731,890.2741883365661
Border B,2021-05-14 12:45:12,0,clear,none,mountain,10.274634309658282,27.95654815676517,662.1974507846955
Border A,2022-08-03 00:15:51,0,storm,none,forest,31.22376892869488,45.908350168326436,820.0973512054559
Border D,2020-07-24 09:54:51,0,storm,sanctions,flat,5.236043547170252,15.534898430375637,439.33940642685553
Border B,2022-03-19 10:17:55,0,clear,sanctions,water_body,33.71610711720312,38.56528122992398,481.04533874431513
Border B,2020-06-15 19:59:11,0,storm,trade_dispute,muddy,44.59945641190281,46.033471829180144,412.7777445566799
Border A,2022-01-23 07:03:39,0,storm,sanctions,water_body,39.79880774569814,48.45848132268381,535.2678079962257
Border B,2022-09-07 00:58:01,0,fog,none,water_body,40.90061979226853,36.740911902572066,100.8804485503492
Border C,2021-11-08 11:42:29,0,clear,trade_dispute,water_body,37.07033320682493,6.911353947894375,698.0267245798582
Border B,2021-04-27 07:55:33,0,fog,sanctions,flat,32.61769152199583,7.6812500518804505,771.0039616234776
Border A,2022-12-14 09:36:22,0,rain,conflict,muddy,49.652304034018,5.403504460007335,947.0300575315213
Border D,2022-06-20 22:51:12,1,clear,sanctions,muddy,46.49749492117161,23.6336337436863,344.3893554616102
Border B,2020-02-23 23:53:07,1,fog,sanctions,forest,18.582889634656695,31.313693078346834,515.481554018557
Border B,2021-11-04 19:59:48,1,sunny,trade_dispute,mountain,41.79977972450507,15.709947946236445,703.8575748659791
Border D,2022-03-24 23:25:58,0,fog,trade_dispute,water_body,21.595587872335148,19.488228999732186,725.6929678181418
Border C,2022-09-26 03:11:16,0,clear,conflict,water_body,6.440187391299964,15.6101131194292,598.9951637415401
Border D,2020-12-23 00:02:00,0,rain,conflict,forest,27.214060439675194,13.39736511204323,247.9341913294968
Border B,2021-11-28 09:15:06,0,sunny,none,water_body,12.916469457696007,26.50674081997959,549.3088442031212
Border B,2021-03-02 00:33:25,1,rain,trade_dispute,water_body,37.22499407228244,42.873469694702145,925.4944103136258
Border D,2020-05-11 02:42:56,1,clear,sanctions,forest,48.69115386646979,6.6445598485524755,215.8513636731713
Border A,2022-01-13 20:01:15,0,clear,trade_dispute,forest,7.006828595875719,20.013439912701337,756.4259920250136
Border C,2022-04-04 22:39:46,1,storm,sanctions,flat,35.554552430413665,27.045447755044286,561.7988856761076
Border B,2022-12-27 13:36:55,0,storm,conflict,flat,25.08291709644193,35.94202395017315,522.4583555241568
Border C,2020-07-09 07:25:15,1,clear,trade_dispute,water_body,14.577074380239436,26.031847906548325,634.9317767563327
Border D,2020-05-10 17:02:06,0,fog,conflict,muddy,42.32254312273817,11.587288693254065,595.5087844694691
Border C,2022-03-22 20:46:50,0,clear,none,flat,25.612095139425534,5.389151370541114,743.4857228071619
Border D,2022-03-12 18:02:00,1,clear,trade_dispute,forest,23.72479570013428,43.66406906495313,365.635303734636
Border D,2020-02-10 02:55:22,1,sunny,trade_dispute,forest,37.79907665280592,30.8515645036846,80.02483211512927
Border D,2020-03-06 11:02:51,0,storm,sanctions,forest,46.20779858084953,39.00147140752072,805.9060390221399
Border B,2021-01-30 08:44:41,0,sunny,trade_dispute,mountain,14.006734616385685,49.81631513511484,216.52838952638763
Border B,2020-02-15 22:43:58,0,sunny,sanctions,mountain,34.4259995476619,30.559315317883648,711.5269084533788
Border D,2020-01-06 04:16:59,0,sunny,sanctions,water_body,19.159101382728103,24.552353222118306,295.0697239159598
Border D,2021-12-25 05:07:47,0,storm,trade_dispute,forest,32.981124868490525,46.26596537915287,256.26332903585046
Border D,2020-12-17 23:33:44,0,rain,sanctions,forest,14.29019905074676,25.992172725518774,413.8106686533628
Border D,2021-01-15 09:37:49,0,fog,conflict,flat,35.67299118711652,12.435641782896477,258.57998548729887
Border C,2020-07-12 11:56:01,0,fog,conflict,water_body,43.56254578647908,9.85017649059313,62.741929454025964
Border A,2020-02-29 13:33:07,0,fog,trade_dispute,muddy,41.33659715347805,5.258053249906917,953.0555340874563
Border D,2020-10-30 07:18:08,1,sunny,sanctions,forest,26.235281267737907,23.746546450293632,328.63129861074106
Border D,2022-04-05 17:49:36,0,storm,none,water_body,24.05309035899152,15.721740099148333,943.4178359500396
Border B,2020-03-23 09:01:44,0,sunny,none,flat,44.004503906457046,49.54908786929454,221.70678143169047
Border B,2022-10-30 23:03:15,0,fog,none,mountain,22.532188769037656,28.70593829257224,581.9075494529809
Border C,2021-10-28 10:13:45,1,fog,trade_dispute,mountain,12.532201331319415,6.879870248197207,639.070362696535
Border C,2021-01-11 00:05:05,0,sunny,trade_dispute,forest,35.14285382487159,6.1777050067017605,646.8610929023358
Border D,2021-12-15 09:48:35,1,storm,none,water_body,33.42071129180791,5.474116542402648,842.1878992556407
Border A,2022-02-05 01:25:46,0,sunny,sanctions,mountain,35.46010644277522,49.3320412128174,837.2414790879836
Border B,2021-09-13 12:35:33,0,clear,none,water_body,45.07295345106385,46.3274659006881,377.8664926473464
Border D,2021-11-21 07:39:27,1,clear,sanctions,forest,7.558907193606821,49.65757774212985,422.69818347776516
Border C,2020-04-06 05:12:14,1,sunny,conflict,forest,26.517912249949045,49.19217752270396,732.1622965012423
Border D,2020-04-05 11:59:57,0,fog,conflict,muddy,9.126269139563028,48.25233162791195,821.7391095530986
Border D,2020-05-28 15:08:35,0,fog,conflict,muddy,5.3748377301960595,46.573423403954806,725.2259935514797
Border B,2022-06-20 15:26:45,0,fog,conflict,mountain,35.43462214866462,20.69740371922779,750.9458482692353
Border C,2020-04-01 08:46:12,0,rain,none,mountain,10.40031794380969,12.31525352901911,981.4096549705296
Border A,2021-06-21 12:35:00,0,sunny,trade_dispute,mountain,33.212702191825,15.755315973822087,623.1636680803143
Border A,2022-11-11 06:50:10,1,sunny,conflict,forest,47.39420867996631,14.689801925695862,345.98014616529815
Border A,2020-02-10 10:51:36,1,clear,sanctions,water_body,5.109384094391123,4.875839759982787,392.807793093341
Border D,2021-08-29 19:46:27,0,fog,none,forest,26.632364148486577,26.6596824037545,881.1271326250932
Border A,2022-03-18 14:17:49,1,clear,conflict,flat,35.63595126045838,4.096300499031205,649.2750653603656
Border B,2021-11-07 12:51:36,0,fog,trade_dispute,forest,28.893572354659423,46.833608786831874,160.25233459298445
Border D,2020-06-13 08:33:51,0,fog,sanctions,mountain,39.21653228375283,17.37319693672396,515.2165590950224
Border D,2022-07-05 11:07:18,1,sunny,sanctions,water_body,38.24208129336377,20.459206100211144,416.0430947792195
Border B,2022-04-29 23:20:06,0,clear,conflict,mountain,29.130143915645018,19.34375155744077,762.2548625605945
Border B,2022-01-01 21:08:45,0,clear,none,muddy,45.37472046757638,19.117106057296315,879.7511063718163
Border D,2022-11-28 05:50:51,1,sunny,conflict,water_body,49.750011073444284,2.03010423758732,997.8425204532862
Border D,2021-07-18 00:08:29,1,sunny,trade_dispute,muddy,36.75343073885881,30.56334189109644,815.2056400054282
Border C,2020-11-23 10:31:20,0,storm,conflict,mountain,17.306493949653884,6.4386941117479335,228.03025754955337
Border C,2020-06-19 11:40:44,1,sunny,none,forest,41.58675816343437,3.5920434156189267,412.41345992618744
Border D,2020-09-06 06:47:40,1,storm,none,muddy,30.74243490547103,12.184134751492076,32.62820966250649
Border B,2020-02-23 20:15:06,1,fog,conflict,muddy,25.575125383048157,2.953932023509465,265.6006436947122
Border A,2021-09-10 02:01:16,0,storm,trade_dispute,muddy,8.693267110786303,8.483458668342546,200.89928547549914
Border A,2022-07-05 15:48:48,0,rain,sanctions,flat,44.6039216476138,10.566100981863285,688.1195562907652
Border B,2020-02-14 22:54:48,1,storm,conflict,water_body,11.696288432103593,38.861951817980795,538.2805319452956
Border D,2022-08-13 23:56:07,0,clear,conflict,mountain,41.76274230894832,26.3523309152383,840.2184956666782
Border B,2022-08-17 23:07:44,0,rain,sanctions,forest,45.6325736617035,12.479516300703123,784.5238628289843
Border A,2021-12-10 06:50:26,1,fog,sanctions,flat,34.18798786365151,10.826184749548128,697.9714521726575
Border B,2021-02-20 11:37:17,1,storm,trade_dispute,water_body,42.259736324297776,23.790331542943537,885.2282297448021
Border B,2022-10-23 20:47:05,0,storm,trade_dispute,water_body,15.5624086854009,10.924133062315576,600.4561115244825
Border A,2021-04-08 08:53:42,1,rain,trade_dispute,muddy,40.66352449668166,8.783584238982328,966.678898760198
Border D,2020-09-07 14:10:48,1,storm,conflict,mountain,15.018514480682294,31.93352531664427,698.4660323714177
Border D,2022-03-23 23:43:54,0,storm,conflict,water_body,23.896243062602693,44.3657816108516,870.9706544850505
Border C,2022-11-25 06:29:38,0,storm,none,muddy,13.841349887805785,10.91525409681679,905.2542402571639
Border C,2020-08-23 20:27:37,0,clear,sanctions,mountain,26.15290210744785,25.79358569241575,328.384378943482
Border D,2022-06-03 09:02:13,1,sunny,none,flat,36.101658112872386,45.16268689122955,905.1221555586422
Border B,2020-07-28 14:32:26,0,fog,conflict,flat,15.78782083625463,16.09580437324776,886.9117629394564
Border C,2021-06-02 04:35:41,1,sunny,conflict,water_body,5.732575175268926,3.572076176948221,318.5151633591388
Border C,2022-07-01 05:28:58,1,clear,none,muddy,43.95121481289411,17.26355780580616,485.02192431766764
Border D,2021-07-14 20:56:37,0,fog,sanctions,water_body,12.274377668205737,44.259794276054414,348.1788705071403
Border D,2022-05-20 18:26:18,0,fog,conflict,flat,19.784930383695727,23.08266166724437,551.3000376319567
Border D,2021-11-25 14:46:35,0,storm,none,muddy,37.49706121544533,20.617328016664317,431.0911072652972
Border C,2021-02-24 11:57:58,0,clear,trade_dispute,mountain,32.257344190088816,32.3289683875677,359.49539449174824
Border B,2020-05-06 05:29:48,0,storm,conflict,muddy,43.68757754058312,14.882959989357635,828.5617080214804
Border D,2021-04-05 09:16:09,1,sunny,conflict,water_body,47.19725723074339,17.61888766495693,84.47282793541096
Border A,2020-12-28 05:39:59,0,clear,trade_dispute,mountain,23.603384272973027,7.121891702077255,376.9848208595902
Border B,2020-12-08 16:24:09,0,rain,none,muddy,35.429055315389284,1.0535593536180916,765.4541177220125
Border D,2020-02-03 19:30:14,0,sunny,trade_dispute,forest,26.457779561310325,13.749873072886095,283.10145251530867
Border D,2022-10-31 06:57:30,0,sunny,trade_dispute,water_body,32.19481801748796,18.99876681711167,804.3450968276403
Border D,2020-09-08 17:38:57,1,sunny,conflict,muddy,43.418588470843034,15.797251995283407,728.4417048072194
Border C,2020-09-07 22:36:33,0,sunny,sanctions,mountain,45.136682883688806,14.626934262917214,33.84059350592025
Border D,2020-05-12 23:24:53,0,storm,sanctions,muddy,24.872047805038324,24.470379945846297,998.6456321113303
Border D,2020-08-25 17:49:25,1,clear,trade_dispute,mountain,33.43063540338616,43.781771207356705,802.7488547580991
Border A,2022-08-06 17:45:03,0,rain,conflict,mountain,46.66661774162134,10.957835061030462,556.1892710257165
Border A,2022-01-25 13:54:39,0,rain,sanctions,muddy,47.18839415604562,18.104854332700096,189.66340217505666
Border D,2021-02-22 11:38:01,0,sunny,conflict,water_body,48.93735174540228,1.636361430606522,22.043764265849685
Border B,2022-08-12 11:30:23,1,storm,sanctions,muddy,22.98547995746384,19.933795984812264,829.5758594988473
Border D,2020-11-14 09:01:17,0,clear,conflict,mountain,15.56725879997056,24.672676250251854,990.8321375508865
Border A,2022-06-21 06:40:08,0,sunny,sanctions,flat,26.388842894722018,24.306399873193442,556.4334369248805
Border D,2021-07-22 02:54:29,0,clear,conflict,water_body,8.987462937033541,6.938040546991871,283.37671261306343
Border C,2020-08-29 14:11:49,0,rain,sanctions,water_body,8.959584458052808,16.465802249709157,93.71977527702464
Border D,2020-02-29 04:15:22,0,clear,none,muddy,10.986845687189025,23.387901656765262,214.61304656397496
Border B,2021-04-08 11:02:52,1,storm,conflict,flat,30.059464374245973,39.77103292108781,845.6613660186194
Border A,2020-03-17 23:21:31,0,clear,trade_dispute,water_body,19.226009445011982,17.02027675123123,614.2200186992563
Border D,2022-08-02 07:29:35,0,storm,trade_dispute,water_body,19.830574882320697,2.289587022715939,448.71607334283004
Border C,2020-03-26 16:37:24,1,rain,conflict,flat,31.848795226807255,35.598647034259756,464.0495987966482
Border B,2020-08-13 11:27:37,1,clear,trade_dispute,forest,41.606263596831624,4.070493159058916,133.99497502729272
Border B,2020-01-07 02:09:57,0,sunny,sanctions,mountain,44.01727446424819,39.627502041614314,55.379200766592945
Border B,2022-09-01 01:25:47,1,storm,none,mountain,13.340169367150816,47.716650390507034,976.8237460939802
Border B,2020-08-27 19:30:21,0,sunny,trade_dispute,muddy,18.574229796538617,47.594970514379845,750.8257340490292
Border D,2022-02-16 00:38:40,0,storm,none,water_body,27.258644539861102,10.757211709233385,584.0438017079349
Border C,2020-09-10 17:30:56,0,sunny,trade_dispute,muddy,30.333378252311345,31.80785283851871,134.1027827634633
Border D,2022-09-21 04:55:04,0,rain,none,flat,27.514686980164488,14.647776027625625,491.62031430068885
Border C,2021-03-23 06:29:32,0,storm,sanctions,forest,29.72934033858945,43.19647373706724,787.4090222558096
Border B,2022-07-23 17:33:05,1,rain,sanctions,water_body,17.35444778073534,47.406756790055724,298.6129111621515
Border B,2021-08-03 05:05:17,0,rain,none,muddy,43.16101800546633,48.04279141457071,184.47474036649504
Border A,2021-12-22 08:41:10,0,rain,conflict,flat,19.46001566380756,10.020625593296892,973.5064293487213
Border B,2020-12-31 19:19:40,0,rain,sanctions,muddy,25.27383199579332,35.62389826480703,569.6098039695453
Border B,2020-10-18 12:52:28,0,rain,trade_dispute,muddy,9.618159767682675,24.64863329375494,240.86813016569704
Border D,2020-01-12 03:32:14,0,clear,sanctions,forest,45.34281455121136,15.967702898515142,311.01982321735477
Border A,2021-02-12 07:01:01,1,sunny,sanctions,water_body,47.14992474269373,32.654500359450246,397.09349002974716
Border B,2021-08-18 02:49:42,0,rain,conflict,muddy,24.494508440618443,42.082185687657756,400.4548152993776
Border A,2020-06-01 03:15:22,0,sunny,conflict,mountain,29.863718903565726,24.074507404339823,78.38473170731139
Border B,2022-09-23 14:32:45,0,rain,conflict,mountain,14.809423952941383,42.09872661927272,726.7779579992149
Border B,2021-08-20 14:08:57,0,sunny,none,forest,30.07001820627363,20.779083602420904,75.00866538593871
Border A,2021-08-01 10:30:51,0,storm,sanctions,forest,34.03822473989857,13.63229210426048,628.2569736124519
Border A,2021-03-16 16:23:00,0,sunny,none,mountain,37.08377992830107,26.082886423418866,505.166330539979
Border C,2022-08-22 04:34:02,0,clear,trade_dispute,forest,27.96938528164003,32.841880082685776,14.079889911377787
Border B,2020-01-07 05:05:03,0,fog,sanctions,forest,25.364392369654926,22.637673112444336,724.8735740081323
Border C,2022-07-26 16:02:02,0,clear,conflict,water_body,47.925171077307866,9.610613839075103,700.4271907223193
Border C,2022-05-10 04:10:07,0,clear,trade_dispute,forest,21.01543498919296,36.57955367984407,724.6456097669105
Border C,2021-04-17 22:40:54,0,storm,conflict,forest,26.547127212904222,15.896421004803429,253.52603942419114
Border B,2021-08-10 07:07:18,0,fog,conflict,muddy,13.730363482629535,39.05664625044694,779.1080920497943
Border C,2022-07-29 17:45:52,0,sunny,none,muddy,48.304965763878286,19.99751916698398,968.3330391721134
Border D,2022-03-01 19:27:04,1,sunny,conflict,flat,44.45510134396942,1.0688438413074177,95.40045578725332
Border C,2021-06-22 21:19:31,0,fog,none,muddy,33.205396864488534,21.086792417492042,109.52123167518668
Border C,2022-11-01 00:00:55,0,clear,conflict,muddy,13.334830847047158,10.687267499624165,858.417784055646
Border B,2021-02-17 22:01:32,0,storm,none,forest,11.814493185392514,39.853234435666174,635.487294532075
Border B,2020-09-15 01:46:31,1,storm,conflict,flat,6.221647636424905,18.273310314958135,584.6233777326646
Border D,2021-11-24 23:30:40,0,storm,trade_dispute,forest,35.97247414130395,25.766171198817357,750.3081009446075
Border A,2022-07-31 09:10:49,0,clear,conflict,forest,46.01061636558735,22.989425254028436,137.5836691603501
Border C,2021-10-14 02:30:46,0,storm,trade_dispute,forest,17.15372369990663,6.295899320092822,826.5582198362416
Border D,2020-05-19 23:22:53,0,storm,sanctions,mountain,20.68131286668185,31.00007927104972,991.2732032256048
Border A,2022-08-25 11:22:26,1,rain,sanctions,flat,44.940957809736034,6.71370601400983,455.6949489393649
Border D,2022-09-25 10:31:12,0,storm,none,water_body,13.365797398033303,10.529257025992914,87.65188988505612
Border D,2022-05-31 15:07:35,1,rain,conflict,water_body,11.304702839167085,40.62279459512324,963.9801838822217
Border C,2020-02-24 21:44:53,0,storm,none,mountain,26.762099871913055,37.3703932303895,56.80901577949393
Border C,2022-01-22 07:49:47,0,rain,none,water_body,45.7758289238851,29.79080471577093,278.9169665012676
Border C,2022-01-07 08:31:11,1,fog,trade_dispute,muddy,24.853211603317583,37.245502928398686,606.5461733738686
Border C,2021-07-02 00:13:48,1,clear,trade_dispute,muddy,13.882441956848346,39.35841817634026,693.3022298745228
Border A,2022-01-10 02:26:55,0,fog,trade_dispute,muddy,42.21377075936179,30.514970672478437,651.725351347116
Border A,2021-04-22 19:11:39,1,storm,trade_dispute,water_body,39.636050429811846,27.187031494649144,178.92276699880784
Border B,2020-01-02 22:00:31,0,rain,sanctions,forest,43.412274317072104,37.01852975451743,465.19571270876827
Border D,2021-10-25 22:43:28,0,sunny,conflict,water_body,36.14046184274067,23.278545302551525,570.7532860003367
Border D,2020-11-17 23:01:46,1,rain,sanctions,muddy,20.059491762554273,17.9827713558416,418.07565850542187
Border C,2022-09-17 22:49:38,0,fog,none,muddy,8.468649886608691,45.38838172742697,858.5612956629601
Border C,2021-07-24 12:17:21,0,sunny,trade_dispute,flat,46.465209039221406,49.11731189828932,490.0013984424648
Border B,2020-09-06 22:07:23,0,sunny,trade_dispute,muddy,25.683648822154385,38.991335351330754,435.01261046793053
Border A,2020-01-18 12:47:45,1,storm,conflict,mountain,14.992847344297576,6.141305125872412,383.76215355965826
Border D,2021-09-25 19:30:14,0,storm,conflict,water_body,29.502354205039563,39.01385424542139,715.0353441219557
Border B,2021-09-18 02:12:00,1,storm,trade_dispute,water_body,48.31395255722988,26.106000032233688,939.822952888909
Border C,2021-07-09 05:28:14,1,storm,conflict,muddy,42.67137292818876,1.8106231013757266,114.45731864423193
Border A,2022-12-04 21:23:19,0,sunny,conflict,forest,45.57079736116121,9.416509164749948,932.4228266204173
Border D,2022-12-28 07:57:39,0,fog,trade_dispute,water_body,15.05363795683095,42.72548840249077,541.0109125525651
Border B,2020-12-20 22:41:09,0,sunny,none,mountain,11.966078048437907,36.43162075682821,387.3880972987079
Border B,2022-07-04 03:27:43,0,sunny,none,water_body,13.476787396955832,42.83942962719865,208.9613450043931
Border A,2022-09-20 09:01:12,1,storm,sanctions,forest,24.59067915457133,23.639340419921567,412.77867052780624
Border C,2022-08-22 03:46:11,0,clear,trade_dispute,forest,25.73665505600478,8.746528393531392,184.4601422501239
Border B,2021-07-21 00:59:37,0,storm,conflict,muddy,43.663697951313154,36.263704868022906,374.27224254019154
Border C,2021-07-18 06:10:22,0,fog,sanctions,forest,19.636548285823928,35.27168576436319,174.446212818042
Border A,2022-12-06 00:30:39,1,clear,trade_dispute,flat,38.240428305835366,7.777483201779791,618.9267151622205
Border C,2021-09-11 12:42:38,0,clear,sanctions,muddy,37.27534318455018,40.87498536637152,250.10282976179317
Border B,2021-01-03 02:46:01,1,fog,trade_dispute,forest,23.699873346359304,8.591895438965441,995.6809009368976
Border B,2021-01-10 01:28:47,0,storm,trade_dispute,forest,40.60259464291812,20.8645976089466,600.5753726582652
Border D,2021-01-05 08:04:00,0,sunny,none,mountain,26.451887988767748,9.070799747781248,979.6126703042175
Border B,2020-02-22 12:55:11,1,storm,sanctions,muddy,31.578517989032147,32.56918959775724,619.8202196438571
Border A,2020-09-12 09:22:25,0,fog,none,mountain,39.846605218496734,46.73928146425265,938.8980917111583
Border D,2022-05-20 15:18:33,0,storm,none,forest,13.447915151585743,4.293303529447893,345.5458084781961
Border A,2022-01-07 17:39:38,0,fog,conflict,muddy,42.1463063948851,11.74603244024675,476.4339524600783
Border D,2020-12-11 06:50:45,0,rain,trade_dispute,mountain,41.35766671309594,11.608031373001138,681.2722862515506
Border A,2021-04-28 22:12:25,0,sunny,conflict,mountain,7.577192589154789,19.063704092790548,102.32356712119379
Border D,2020-11-14 16:02:48,0,rain,none,mountain,17.252771792667595,43.10353796624127,121.29245267255489
Border B,2020-06-07 23:06:11,0,rain,conflict,forest,39.82973652032871,6.9241184398938,292.96434717278555
Border A,2021-11-19 15:59:58,0,rain,sanctions,muddy,24.23826683847085,40.8257302606282,808.5165998567975
Border D,2020-09-24 17:50:40,0,fog,conflict,forest,34.66511989324415,32.552158965229346,683.5675359905197
Border C,2021-12-16 16:04:33,1,sunny,sanctions,forest,49.470188669798574,29.53752231746753,818.971475460163
Border B,2020-03-10 20:05:58,0,clear,trade_dispute,water_body,29.90180192474609,19.386436344295035,939.9689180445225
Border B,2021-03-04 21:39:28,0,storm,trade_dispute,flat,14.945818756670567,6.055088870366944,718.2741617588716
Border A,2021-10-04 19:22:52,0,storm,none,mountain,20.27245645320965,29.940734999992472,533.9090399672939
Border A,2022-11-21 03:49:51,0,fog,none,muddy,29.77888625507954,11.344430316135105,828.8336285114036
Border A,2021-01-21 17:50:08,0,storm,conflict,forest,16.180070288569482,45.58045479675674,265.7882783238099
Border B,2022-12-22 03:39:22,0,clear,sanctions,muddy,41.90906029946778,13.02292653377762,537.8096697426963
Border C,2020-05-13 06:16:25,0,rain,trade_dispute,muddy,23.09927144285953,14.827057607116068,590.3728124441623
Border C,2021-11-03 14:19:48,0,fog,none,forest,9.857323720251856,3.8874537785902756,472.50312792963547
Border A,2021-07-21 05:15:27,0,fog,trade_dispute,mountain,6.891616725649606,32.04284853321708,952.5610763278771
Border B,2020-05-11 00:51:33,0,storm,none,mountain,20.864686931026732,17.453021165216523,963.2644024554547
Border D,2020-03-22 15:52:19,0,clear,sanctions,muddy,26.95633213433426,13.473954516873913,174.8286049094154
Border B,2020-07-02 20:57:20,0,sunny,sanctions,mountain,26.372403424435735,31.24553258964545,319.3699320429331
Border D,2022-03-11 16:28:02,0,rain,sanctions,mountain,22.26566890246901,41.206227945546786,573.0758671233007
Border A,2020-04-15 05:38:25,0,clear,sanctions,forest,22.957185103408037,42.713871074108816,895.0710810221062
Border D,2020-10-02 12:37:09,0,sunny,sanctions,mountain,19.061883043712136,5.317079721861981,844.5881906924028
Border D,2020-06-26 14:32:07,0,storm,sanctions,flat,48.05230781529771,38.52427796598343,624.4967753089499
Border B,2022-09-24 08:20:11,0,clear,sanctions,muddy,49.363801866052256,22.018818225359272,858.6208208764318
Border B,2022-09-08 05:39:21,0,clear,trade_dispute,flat,38.524903677098365,33.085076212725575,820.0632962095821
Border D,2020-12-28 01:46:18,1,rain,conflict,muddy,28.792692075025414,30.11731363465581,771.8148950331124
Border A,2021-08-22 02:34:42,1,clear,sanctions,flat,13.644843969380124,42.12227650603743,967.7660186744648
Border A,2021-01-09 22:11:52,0,fog,conflict,water_body,29.677879074862783,3.816407919922334,475.505211411798
Border C,2020-11-20 22:50:53,0,storm,none,forest,29.185843016624357,5.102845287975416,341.76372705310615
Border B,2020-10-11 13:44:45,0,storm,none,water_body,31.92307895661759,8.48568784304041,152.91685170597404
Border A,2021-05-09 04:26:11,0,rain,trade_dispute,muddy,24.626554178089556,37.35552938530892,550.8568919192276
Border A,2020-03-11 20:49:54,1,fog,sanctions,forest,14.10155168668783,12.91725702417231,165.13084002241024
Border A,2021-09-10 02:30:40,0,sunny,trade_dispute,forest,17.1879152615425,17.357587284164577,913.3288947214306
Border A,2020-04-02 20:00:34,0,fog,trade_dispute,flat,23.29854841030319,46.61007319494882,916.1900884133803
Border D,2022-04-17 04:35:12,0,rain,conflict,flat,31.442074385635976,24.57599339249752,666.9567418465725
Border C,2021-11-04 20:13:57,1,sunny,sanctions,forest,30.977450680396398,15.084430494665781,960.9174147347361
Border B,2020-08-25 09:04:16,0,clear,sanctions,muddy,29.61090112340245,3.151522573543151,202.10355892951466
Border B,2021-09-06 07:29:43,0,sunny,conflict,,40.15088158530001,17.303912036178176,764.9386606252825
Border D,2020-01-20 17:53:05,0,sunny,none,forest,44.74778221341964,32.65659701101078,127.39598134585646
Border D,2022-09-04 18:23:35,0,storm,trade_dispute,forest,27.050120674748317,46.44191985807614,115.09699876781009
Border D,2020-03-22 01:00:36,1,storm,sanctions,muddy,26.66752657080115,37.34919890091939,717.7445233287788
Border C,2021-05-03 09:42:25,0,rain,conflict,mountain,35.94510182233209,41.1178321185438,538.0808027313917
Border B,2021-07-01 02:17:54,0,sunny,sanctions,forest,38.763936942239454,4.59828941999198,538.2082377726404
Border D,2020-02-21 21:25:12,0,clear,conflict,flat,33.51039903826107,48.800727223390346,901.786514651134
Border D,2021-09-27 05:03:59,0,rain,trade_dispute,forest,11.210724754267458,47.61722529470173,799.867273975578
Border C,2022-10-29 03:55:31,0,clear,conflict,flat,27.20426352492874,26.50412154492423,810.4926567382406
Border C,2022-07-12 17:33:45,0,sunny,sanctions,muddy,48.71953277491774,5.618941093139947,949.5424555938853
Border C,2022-08-10 07:50:28,0,clear,none,forest,44.05583471163189,7.479602348208596,86.88871122042919
Border D,2022-04-21 19:30:51,0,storm,trade_dispute,mountain,21.99369257632644,40.22296438926934,176.65314794909526
Border A,2020-02-17 07:29:47,1,sunny,sanctions,flat,36.71219817511211,7.383034615009949,866.2398684558918
Border B,2020-09-28 00:08:54,1,clear,none,muddy,30.936122999353138,28.86694788816407,604.2734124681672
Border D,2020-08-28 05:21:20,1,rain,none,muddy,29.90008853051242,14.385047995787309,365.8147438528483
Border A,2022-12-27 01:08:36,0,fog,sanctions,mountain,27.896507615871794,29.661181455247178,809.5520258740123
